node_id,degree,center_ptm,ego_original_size,ego_actual_size,ego_edges,was_subsampled,ego_mean_ptm,ego_max_ptm,ego_ptm_std,H0_ptm10,H1_ptm10,H2_ptm10,H3_ptm10,H0_without_ptm10,H1_without_ptm10,H2_without_ptm10,H3_without_ptm10,delta_H1_ptm10,delta_H2_ptm10,delta_H3_ptm10,H0_ptm25,H1_ptm25,H2_ptm25,H3_ptm25,H0_without_ptm25,H1_without_ptm25,H2_without_ptm25,H3_without_ptm25,delta_H1_ptm25,delta_H2_ptm25,delta_H3_ptm25,H0_ptm50,H1_ptm50,H2_ptm50,H3_ptm50,H0_without_ptm50,H1_without_ptm50,H2_without_ptm50,H3_without_ptm50,delta_H1_ptm50,delta_H2_ptm50,delta_H3_ptm50,H0_ptm75,H1_ptm75,H2_ptm75,H3_ptm75,H0_without_ptm75,H1_without_ptm75,H2_without_ptm75,H3_without_ptm75,delta_H1_ptm75,delta_H2_ptm75,delta_H3_ptm75,H0_ptm90,H1_ptm90,H2_ptm90,H3_ptm90,H0_without_ptm90,H1_without_ptm90,H2_without_ptm90,H3_without_ptm90,delta_H1_ptm90,delta_H2_ptm90,delta_H3_ptm90,H0_ptm100,H1_ptm100,H2_ptm100,H3_ptm100,H0_without_ptm100,H1_without_ptm100,H2_without_ptm100,H3_without_ptm100,delta_H1_ptm100,delta_H2_ptm100,delta_H3_ptm100,H0_ptm_slope,H0_ptm_range,H1_ptm_slope,H1_ptm_range,H2_ptm_slope,H2_ptm_range,H3_ptm_slope,H3_ptm_range,delta_H1_ptm_slope,delta_H1_ptm_range,delta_H2_ptm_slope,delta_H2_ptm_range,delta_H3_ptm_slope,delta_H3_ptm_range,time_seconds,is_ad,timestamp
84301,121,0,11782,300,6555,True,69.3,3080,303.368329483045,1,56,101,85,1,53,95,84,3,6,1,1,56,101,85,1,53,95,84,3,6,1,1,56,101,85,1,53,95,84,3,6,1,1,56,101,85,1,53,95,84,3,6,1,1,32,99,144,1,33,95,143,-1,4,1,1,21,65,101,1,22,63,83,-1,2,18,8.982146526069662e-17,0,-7.057142857142854,35,-5.314285714285707,36,7.342857142857151,59,-0.9142857142857136,4,-0.7428571428571422,4,2.4285714285714275,17,14.317284107208252,False,2025-11-30T00:29:36.552673
6495,40,0,6567,300,3225,True,28.933333333333334,2319,167.23313733295268,1,60,38,1,1,53,38,1,7,0,0,1,60,38,1,1,53,38,1,7,0,0,1,60,38,1,1,53,38,1,7,0,0,1,60,38,1,1,53,38,1,7,0,0,1,60,38,1,1,53,38,1,7,0,0,1,60,83,14,1,56,80,14,4,3,0,8.982146526069662e-17,0,1.9161912588948613e-15,0,6.428571428571426,45,1.8571428571428563,13,-0.4285714285714277,3,0.4285714285714284,3,0.0,0,1.5310759544372559,False,2025-11-30T00:29:38.085610
147807,55,0,6004,300,3197,True,19.423333333333332,1140,100.23388044413369,1,60,62,2,1,58,55,2,2,7,0,1,60,62,2,1,58,55,2,2,7,0,1,60,62,2,1,58,55,2,2,7,0,1,60,62,2,1,58,55,2,2,7,0,1,60,62,2,1,58,55,2,2,7,0,1,66,70,6,1,64,62,6,2,8,0,8.982146526069662e-17,0,0.8571428571428606,6,1.1428571428571488,8,0.5714285714285714,4,1.7964293052139324e-16,0,0.14285714285714313,1,0.0,0,1.6750011444091797,False,2025-11-30T00:29:39.761781
84324,155,0,12231,300,6155,True,63.00333333333333,3150,303.01153441558773,1,52,140,73,1,62,177,66,-10,-37,7,1,52,140,73,1,62,177,66,-10,-37,7,1,52,140,73,1,62,177,66,-10,-37,7,1,52,140,73,1,62,177,66,-10,-37,7,1,57,162,123,1,71,200,110,-14,-38,13,1,24,67,149,1,31,78,104,-7,-11,45,8.982146526069662e-17,0,-3.571428571428564,33,-8.54285714285713,95,15.14285714285714,76,0.0857142857142852,7,3.6285714285714232,27,5.942857142857141,38,5.179426908493042,False,2025-11-30T00:29:44.943052
80230,483,0,15333,300,6864,True,53.97666666666667,2319,224.79318522193287,1,0,0,0,1,70,72,6,-70,-72,-6,1,0,0,0,1,70,72,6,-70,-72,-6,1,0,0,0,1,70,72,6,-70,-72,-6,1,0,0,0,1,70,72,6,-70,-72,-6,1,0,0,0,1,58,135,66,-58,-135,-66,1,0,0,0,1,19,73,66,-19,-73,-66,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,8.314285714285708,51,-5.542857142857147,63,-13.71428571428571,60,6.437569856643677,False,2025-11-30T00:29:51.383746
6502,292,0,13624,300,3877,True,56.623333333333335,6070,374.90927096506374,1,5,27,0,2,149,107,4,-144,-80,-4,1,5,27,0,2,149,107,4,-144,-80,-4,1,5,27,0,2,149,107,4,-144,-80,-4,1,5,27,0,2,149,107,4,-144,-80,-4,1,5,15,8,1,145,144,34,-140,-129,-26,1,3,8,12,1,99,102,44,-96,-94,-32,8.982146526069662e-17,0,-0.28571428571428553,2,-3.7428571428571416,19,2.399999999999999,12,7.199999999999986,48,-6.200000000000003,49,-5.885714285714285,28,3.1529369354248047,False,2025-11-30T00:29:54.537696
360,238,0,10973,300,2479,True,23.77,1482,136.1749748179403,1,41,31,0,1,274,7,0,-233,24,0,1,41,31,0,1,274,7,0,-233,24,0,1,41,31,0,1,274,7,0,-233,24,0,1,41,31,0,1,274,7,0,-233,24,0,1,41,31,0,1,274,7,0,-233,24,0,1,47,103,1,1,250,35,1,-203,68,0,8.982146526069662e-17,0,0.8571428571428598,6,10.285714285714285,72,0.14285714285714277,1,4.285714285714277,30,6.285714285714286,44,0.0,0,2.6038100719451904,False,2025-11-30T00:29:57.142820
51562,165,0,10702,300,3654,True,48.416666666666664,6070,375.3127714172393,1,177,56,3,1,241,51,1,-64,5,2,1,177,56,3,1,241,51,1,-64,5,2,1,177,56,3,1,241,51,1,-64,5,2,1,177,56,3,1,241,51,1,-64,5,2,1,166,107,4,1,229,98,1,-63,9,3,1,106,111,26,1,160,90,20,-54,21,6,8.982146526069662e-17,0,-11.085714285714273,71,12.22857142857143,55,3.37142857142857,23,1.5142857142857074,10,2.628571428571428,16,0.657142857142857,4,3.030892848968506,False,2025-11-30T00:30:00.174950
8556,106,0,9406,300,6770,True,53.61,3080,258.79779346045433,1,69,163,155,1,72,154,152,-3,9,3,1,69,163,155,1,72,154,152,-3,9,3,1,69,163,155,1,72,154,152,-3,9,3,1,69,163,155,1,72,154,152,-3,9,3,1,60,171,144,1,61,160,140,-1,11,4,1,25,106,85,1,26,100,73,-1,6,12,8.982146526069662e-17,0,-7.057142857142848,44,-7.4571428571428395,65,-10.942857142857125,70,0.45714285714285696,2,-0.25714285714285634,5,1.371428571428571,9,4.356595993041992,False,2025-11-30T00:30:04.532792
10607,174,0,12627,300,8167,True,37.47,2208,164.9647106706967,1,43,64,81,1,45,72,89,-2,-8,-8,1,43,64,81,1,45,72,89,-2,-8,-8,1,43,64,81,1,45,72,89,-2,-8,-8,1,43,64,81,1,45,72,89,-2,-8,-8,1,34,76,121,1,36,85,132,-2,-9,-11,1,21,49,68,1,27,57,87,-6,-8,-19,8.982146526069662e-17,0,-3.9142857142857106,22,-1.114285714285708,27,1.5714285714285754,53,-0.5714285714285714,4,-0.08571428571428641,1,-1.8285714285714283,11,17.151071071624756,False,2025-11-30T00:30:21.685266
55676,182,0,11170,300,4082,True,20.946666666666665,1134,95.55335589199483,1,64,128,53,1,123,124,46,-59,4,7,1,64,128,53,1,123,124,46,-59,4,7,1,64,128,53,1,123,124,46,-59,4,7,1,64,128,53,1,123,124,46,-59,4,7,1,59,185,79,1,123,188,71,-64,-3,8,1,54,138,139,1,116,144,116,-62,-6,23,8.982146526069662e-17,0,-1.857142857142852,10,6.314285714285719,57,14.514285714285714,86,-0.8571428571428606,5,-2.0285714285714276,10,2.371428571428571,16,3.305798053741455,False,2025-11-30T00:30:24.992295
10625,150,0,13696,300,6287,True,47.663333333333334,2319,201.6078949898099,1,27,97,49,1,40,97,48,-13,0,1,1,27,97,49,1,40,97,48,-13,0,1,1,27,97,49,1,40,97,48,-13,0,1,1,27,97,49,1,40,97,48,-13,0,1,1,27,121,72,1,39,119,69,-12,2,3,1,19,96,133,1,26,96,125,-7,0,8,8.982146526069662e-17,0,-1.1428571428571397,8,1.914285714285722,25,13.971428571428572,84,0.9428571428571412,6,0.17142857142857143,2,1.1714285714285708,7,6.624205827713013,False,2025-11-30T00:30:31.617485
6534,42,0,5344,300,7513,True,44.67,3080,247.33803003177653,1,33,21,8,1,18,20,8,15,1,0,1,33,21,8,1,18,20,8,15,1,0,1,33,21,8,1,18,20,8,15,1,0,1,33,21,8,1,18,20,8,15,1,0,1,31,31,9,1,18,29,9,13,2,0,1,31,26,15,1,18,22,15,13,4,0,8.982146526069662e-17,0,-0.45714285714285574,2,1.5714285714285734,10,1.0857142857142854,7,-0.45714285714285574,2,0.5142857142857142,3,0.0,0,9.786133289337158,False,2025-11-30T00:30:41.404672
391,899,0,15416,300,5052,True,29.696666666666665,1482,141.62979202444976,1,0,0,0,1,45,42,3,-45,-42,-3,1,0,0,0,1,45,42,3,-45,-42,-3,1,0,0,0,1,45,42,3,-45,-42,-3,1,0,0,0,1,45,42,3,-45,-42,-3,1,0,0,0,1,47,46,3,-47,-46,-3,1,0,0,0,1,34,35,17,-34,-35,-17,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,1.3999999999999955,13,0.6571428571428534,11,-1.9999999999999993,14,5.219856023788452,False,2025-11-30T00:30:46.625784
6541,371,0,14022,300,5076,True,16.656666666666666,2208,136.11068579978902,1,0,0,0,1,243,182,22,-243,-182,-22,1,0,0,0,1,243,182,22,-243,-182,-22,1,0,0,0,1,243,182,22,-243,-182,-22,1,0,0,0,1,243,182,22,-243,-182,-22,1,0,0,0,1,243,182,22,-243,-182,-22,1,0,0,0,1,247,178,30,-247,-178,-30,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,-0.5714285714285917,4,0.5714285714285687,4,-1.1428571428571432,8,5.20768404006958,False,2025-11-30T00:30:51.834434
80270,383,0,12206,300,5232,True,16.886666666666667,1921,127.1010640745737,1,0,0,0,1,45,49,19,-45,-49,-19,1,0,0,0,1,45,49,19,-45,-49,-19,1,0,0,0,1,45,49,19,-45,-49,-19,1,0,0,0,1,45,49,19,-45,-49,-19,1,0,0,0,1,45,49,19,-45,-49,-19,1,0,0,0,1,44,36,28,-44,-36,-28,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,0.14285714285714313,1,1.857142857142853,13,-1.2857142857142867,9,9.437629222869873,False,2025-11-30T00:31:01.273276
6548,126,0,10400,300,3233,True,42.63333333333333,3080,250.64450034970955,1,82,33,3,1,87,27,2,-5,6,1,1,82,33,3,1,87,27,2,-5,6,1,1,82,33,3,1,87,27,2,-5,6,1,1,82,33,3,1,87,27,2,-5,6,1,1,87,57,3,1,94,49,2,-7,8,1,1,64,78,14,1,74,75,10,-10,3,4,8.982146526069662e-17,0,-2.1428571428571344,23,8.485714285714284,45,1.5714285714285712,11,-0.8857142857142857,5,-0.25714285714285634,5,0.42857142857142844,3,2.572054147720337,False,2025-11-30T00:31:03.846291
63893,780,0,16187,300,5968,True,38.306666666666665,3080,237.24146480373585,1,0,0,0,1,81,68,107,-81,-68,-107,1,0,0,0,1,81,68,107,-81,-68,-107,1,0,0,0,1,81,68,107,-81,-68,-107,1,0,0,0,1,81,68,107,-81,-68,-107,1,0,0,0,1,81,68,107,-81,-68,-107,1,0,0,0,1,47,41,46,-47,-41,-46,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,4.857142857142851,34,3.85714285714285,27,8.714285714285701,61,5.685333967208862,False,2025-11-30T00:31:09.532507
6550,124,0,9285,300,2580,True,17.546666666666667,725,80.52776636387946,1,365,132,0,1,350,110,0,15,22,0,1,365,132,0,1,350,110,0,15,22,0,1,365,132,0,1,350,110,0,15,22,0,1,365,132,0,1,350,110,0,15,22,0,1,365,132,0,1,350,110,0,15,22,0,1,372,219,2,1,364,176,2,8,43,0,8.982146526069662e-17,0,1.0000000000000278,7,12.428571428571434,87,0.28571428571428553,2,-0.9999999999999981,7,3.0000000000000018,21,0.0,0,2.380326986312866,False,2025-11-30T00:31:11.914163
29079,438,0,14103,300,3973,True,15.263333333333334,728,78.90125044777317,1,0,0,0,1,196,55,0,-196,-55,0,1,0,0,0,1,196,55,0,-196,-55,0,1,0,0,0,1,196,55,0,-196,-55,0,1,0,0,0,1,196,55,0,-196,-55,0,1,0,0,0,1,196,55,0,-196,-55,0,1,0,0,0,1,114,123,14,-114,-123,-14,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,11.714285714285696,82,-9.714285714285714,68,-1.9999999999999991,14,4.640764236450195,False,2025-11-30T00:31:16.555876
4512,64,0,5825,300,2151,True,8.883333333333333,416,44.23395817192438,1,439,70,0,1,427,66,0,12,4,0,1,439,70,0,1,427,66,0,12,4,0,1,439,70,0,1,427,66,0,12,4,0,1,439,70,0,1,427,66,0,12,4,0,1,439,70,0,1,427,66,0,12,4,0,1,427,131,0,1,415,124,0,12,7,0,8.982146526069662e-17,0,-1.7142857142856678,12,8.714285714285715,61,0.0,0,2.3952390736185767e-16,0,0.4285714285714284,3,0.0,0,1.334953784942627,False,2025-11-30T00:31:17.891691
29088,208,0,11778,300,10322,True,24.566666666666666,2208,159.089719620373,1,14,31,46,1,17,39,66,-3,-8,-20,1,14,31,46,1,17,39,66,-3,-8,-20,1,14,31,46,1,17,39,66,-3,-8,-20,1,14,31,46,1,17,39,66,-3,-8,-20,1,14,31,46,1,17,39,66,-3,-8,-20,1,21,47,87,1,24,53,99,-3,-6,-12,8.982146526069662e-17,0,1.0000000000000007,7,2.2857142857142865,16,5.857142857142859,41,-5.988097684046442e-17,0,0.2857142857142851,2,1.1428571428571421,8,194.67220902442932,False,2025-11-30T00:34:32.564770
29110,393,118,15635,300,4959,True,55.93333333333333,3080,254.96040651224436,1,0,0,0,1,95,266,13,-95,-266,-13,1,0,0,0,1,95,266,13,-95,-266,-13,1,0,0,0,1,95,266,13,-95,-266,-13,1,0,0,0,1,95,266,13,-95,-266,-13,1,0,0,0,1,95,426,33,-95,-426,-33,1,0,0,0,1,66,295,140,-66,-295,-140,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,4.142857142857138,29,-17.85714285714287,160,-19.85714285714285,127,3.4578940868377686,False,2025-11-30T00:34:36.027683
6584,108,0,8405,300,3372,True,33.82666666666667,3080,214.07444956265928,1,120,50,9,1,137,41,7,-17,9,2,1,120,50,9,1,137,41,7,-17,9,2,1,120,50,9,1,137,41,7,-17,9,2,1,120,50,9,1,137,41,7,-17,9,2,1,125,59,10,1,141,47,8,-16,12,2,1,121,62,18,1,141,50,15,-20,12,3,8.982146526069662e-17,0,0.5714285714285725,5,2.4857142857142898,12,1.3714285714285714,9,-0.3428571428571437,4,0.6857142857142859,3,0.14285714285714296,1,1.9468679428100586,False,2025-11-30T00:34:37.975512
51642,159,0,11123,300,6202,True,50.14666666666667,6070,380.11414753407377,1,32,55,10,1,34,55,11,-2,0,-1,1,32,55,10,1,34,55,11,-2,0,-1,1,32,55,10,1,34,55,11,-2,0,-1,1,32,55,10,1,34,55,11,-2,0,-1,1,35,61,12,1,37,61,13,-2,0,-1,1,22,55,41,1,23,59,40,-1,-4,1,8.982146526069662e-17,0,-1.1714285714285686,13,0.5142857142857179,6,4.599999999999999,31,0.1428571428571426,1,-0.5714285714285711,4,0.28571428571428553,2,80.00558710098267,False,2025-11-30T00:35:57.982456
29115,108,0,12898,300,7141,True,26.9,1140,116.32602173775794,1,35,137,120,1,43,135,118,-8,2,2,1,35,137,120,1,43,135,118,-8,2,2,1,35,137,120,1,43,135,118,-8,2,2,1,35,137,120,1,43,135,118,-8,2,2,1,35,124,140,1,44,128,133,-9,-4,7,1,21,76,92,1,27,72,91,-6,4,1,8.982146526069662e-17,0,-1.9999999999999971,14,-9.828571428571427,61,-2.285714285714271,48,0.1999999999999989,3,-0.2285714285714285,8,0.2857142857142859,6,8.357948064804077,False,2025-11-30T00:36:06.342579
65979,111,0,12347,300,3371,True,66.62333333333333,6070,390.7987394924514,1,72,61,1,2,78,75,1,-6,-14,0,1,72,61,1,2,78,75,1,-6,-14,0,1,72,61,1,2,78,75,1,-6,-14,0,1,72,61,1,2,78,75,1,-6,-14,0,1,88,72,8,2,94,91,4,-6,-19,4,1,40,109,59,1,45,123,50,-5,-14,9,8.982146526069662e-17,0,-3.1999999999999917,48,7.800000000000001,48,8.885714285714283,58,0.14285714285714218,1,-0.4285714285714294,5,1.6285714285714281,9,2.900221109390259,False,2025-11-30T00:36:09.243814
27069,149,0,10111,300,3012,True,27.326666666666668,2208,149.43803606251726,1,65,16,0,1,156,10,0,-91,6,0,1,65,16,0,1,156,10,0,-91,6,0,1,65,16,0,1,156,10,0,-91,6,0,1,65,16,0,1,156,10,0,-91,6,0,1,65,16,0,1,156,10,0,-91,6,0,1,58,7,0,1,154,5,0,-96,2,0,8.982146526069662e-17,0,-0.9999999999999913,7,-1.2857142857142843,9,0.0,0,-0.7142857142857224,5,-0.5714285714285705,4,0.0,0,2.5632200241088867,False,2025-11-30T00:36:11.807982
55746,186,0,13873,300,6190,True,33.513333333333335,3080,226.0190327285637,1,57,124,131,1,78,137,183,-21,-13,-52,1,57,124,131,1,78,137,183,-21,-13,-52,1,57,124,131,1,78,137,183,-21,-13,-52,1,57,124,131,1,78,137,183,-21,-13,-52,1,59,117,128,1,77,130,173,-18,-13,-45,1,47,109,228,1,67,135,314,-20,-26,-86,8.982146526069662e-17,0,-1.2571428571428485,12,-2.7428571428571304,15,13.599999999999996,100,0.39999999999999875,3,-1.8571428571428563,13,-4.257142857142861,41,5.757235765457153,False,2025-11-30T00:36:17.566111
473,90,0,10893,300,5225,True,18.21,2208,134.4298053508472,1,67,130,39,1,74,138,35,-7,-8,4,1,67,130,39,1,74,138,35,-7,-8,4,1,67,130,39,1,74,138,35,-7,-8,4,1,67,130,39,1,74,138,35,-7,-8,4,1,73,144,42,1,80,152,38,-7,-8,4,1,24,49,39,1,32,52,26,-8,-3,13,8.982146526069662e-17,0,-5.628571428571422,49,-10.371428571428552,95,0.25714285714285995,3,-0.14285714285714313,1,0.7142857142857135,5,1.2857142857142854,9,3.3198909759521484,False,2025-11-30T00:36:20.887071
2521,757,0,17114,300,11132,True,75.67333333333333,3080,313.90493245921164,1,0,0,0,1,21,86,131,-21,-86,-131,1,0,0,0,1,21,86,131,-21,-86,-131,1,0,0,0,1,21,86,131,-21,-86,-131,1,0,0,0,1,21,86,131,-21,-86,-131,1,0,0,0,1,10,94,134,-10,-94,-134,1,0,0,0,1,2,31,80,-2,-31,-80,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,3.6571428571428553,19,7.171428571428566,63,7.028571428571415,54,35.627995014190674,False,2025-11-30T00:36:56.516208
6624,253,0,14194,300,5804,True,34.806666666666665,2208,179.33035425034868,1,14,37,30,1,61,205,69,-47,-168,-39,1,14,37,30,1,61,205,69,-47,-168,-39,1,14,37,30,1,61,205,69,-47,-168,-39,1,14,37,30,1,61,205,69,-47,-168,-39,1,14,55,34,1,59,192,107,-45,-137,-73,1,8,40,47,1,32,126,183,-24,-86,-136,8.982146526069662e-17,0,-0.8571428571428554,6,1.9714285714285746,18,2.7714285714285722,17,3.45714285714285,23,14.371428571428549,82,-16.77142857142857,97,4.319890022277832,False,2025-11-30T00:37:00.837381
63978,92,0,7644,300,3347,True,24.803333333333335,1140,120.91169500461437,1,75,203,0,1,78,178,0,-3,25,0,1,75,203,0,1,78,178,0,-3,25,0,1,75,203,0,1,78,178,0,-3,25,0,1,75,203,0,1,78,178,0,-3,25,0,1,75,203,0,1,78,178,0,-3,25,0,1,81,278,13,1,87,241,13,-6,37,0,8.982146526069662e-17,0,0.8571428571428645,6,10.71428571428573,75,1.8571428571428563,13,-0.42857142857142855,3,1.7142857142857162,12,0.0,0,2.0520808696746826,False,2025-11-30T00:37:02.890351
493,173,0,12143,300,3975,True,33.72,1482,154.77974113774277,1,87,123,37,1,160,127,37,-73,-4,0,1,87,123,37,1,160,127,37,-73,-4,0,1,87,123,37,1,160,127,37,-73,-4,0,1,87,123,37,1,160,127,37,-73,-4,0,1,90,154,66,1,163,157,66,-73,-3,0,1,78,155,105,1,160,155,95,-82,0,10,8.982146526069662e-17,0,-1.0285714285714245,12,7.228571428571437,32,12.2,68,-1.2857142857142891,9,0.6571428571428569,4,1.428571428571428,10,2.9518489837646484,False,2025-11-30T00:37:05.843193
4610,46,0,4971,300,8866,True,44.69,3080,251.39309305017383,1,16,35,20,1,10,33,20,6,2,0,1,16,35,20,1,10,33,20,6,2,0,1,16,35,20,1,10,33,20,6,2,0,1,16,35,20,1,10,33,20,6,2,0,1,16,45,35,1,9,42,35,7,3,0,1,14,26,43,1,8,24,43,6,2,0,8.982146526069662e-17,0,-0.2857142857142848,2,-0.4285714285714265,19,4.571428571428573,23,0.08571428571428605,1,0.08571428571428599,1,0.0,0,12.348526954650879,False,2025-11-30T00:37:18.192625
4621,48,0,7936,300,2001,True,14.68,962,88.00718304017387,1,175,48,0,1,176,39,0,-1,9,0,1,175,48,0,1,176,39,0,-1,9,0,1,175,48,0,1,176,39,0,-1,9,0,1,175,48,0,1,176,39,0,-1,9,0,1,175,48,0,1,176,39,0,-1,9,0,1,220,60,3,1,223,48,3,-3,12,0,8.982146526069662e-17,0,6.428571428571438,45,1.7142857142857166,12,0.4285714285714284,3,-0.2857142857142857,2,0.42857142857142916,3,0.0,0,1.9608168601989746,False,2025-11-30T00:37:20.154729
51726,351,0,15158,300,6034,True,30.416666666666668,1134,115.12768153470111,1,0,0,0,1,73,154,43,-73,-154,-43,1,0,0,0,1,73,154,43,-73,-154,-43,1,0,0,0,1,73,154,43,-73,-154,-43,1,0,0,0,1,73,154,43,-73,-154,-43,1,0,0,0,1,83,187,77,-83,-187,-77,1,0,0,0,1,46,105,115,-46,-105,-115,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,2.999999999999999,37,4.171428571428567,82,-13.2,72,4.7960638999938965,False,2025-11-30T00:37:24.951636
55823,87,95,10498,300,3958,True,46.553333333333335,3080,244.41550787314802,1,91,172,15,1,98,168,15,-7,4,0,1,91,172,15,1,98,168,15,-7,4,0,1,91,172,15,1,98,168,15,-7,4,0,1,91,172,15,1,98,168,15,-7,4,0,1,96,221,17,1,113,224,17,-17,-3,0,1,67,195,156,1,86,192,147,-19,3,9,8.982146526069662e-17,0,-2.999999999999999,29,7.485714285714289,49,20.314285714285706,141,-2.5714285714285707,12,-0.7428571428571423,7,1.2857142857142854,9,2.9512100219726562,False,2025-11-30T00:37:27.903697
8724,184,0,12500,300,4811,True,16.773333333333333,682,73.62396771583438,1,55,195,76,1,86,199,63,-31,-4,13,1,55,195,76,1,86,199,63,-31,-4,13,1,55,195,76,1,86,199,63,-31,-4,13,1,55,195,76,1,86,199,63,-31,-4,13,1,68,256,93,1,103,263,80,-35,-7,13,1,43,268,358,1,72,300,316,-29,-32,42,8.982146526069662e-17,0,-0.599999999999996,25,15.657142857142862,73,41.742857142857126,282,-0.057142857142858404,6,-4.257142857142855,28,4.142857142857142,29,3.454320192337036,False,2025-11-30T00:37:31.358937
534,37,0,7295,300,7598,True,44.77333333333333,3080,247.08390333829698,1,7,13,12,1,4,13,12,3,0,0,1,7,13,12,1,4,13,12,3,0,0,1,7,13,12,1,4,13,12,3,0,0,1,7,13,12,1,4,13,12,3,0,0,1,8,14,12,1,5,14,12,3,0,0,1,4,13,13,1,2,13,13,2,0,0,8.982146526069662e-17,0,-0.34285714285714225,4,0.08571428571428616,1,0.1428571428571429,1,-0.1428571428571427,1,0.0,0,0.0,0,10.110276222229004,False,2025-11-30T00:37:41.470485
2596,37,0,8029,300,5151,True,64.64,2319,270.377878286421,1,77,116,56,1,62,116,56,15,0,0,1,77,116,56,1,62,116,56,15,0,0,1,77,116,56,1,62,116,56,15,0,0,1,77,116,56,1,62,116,56,15,0,0,1,65,143,126,1,53,143,126,12,0,0,1,36,26,68,1,24,26,68,12,0,0,8.982146526069662e-17,0,-6.885714285714278,41,-10.542857142857125,117,7.7142857142857135,70,-0.685714285714284,3,0.0,0,0.0,0,2.8992819786071777,False,2025-11-30T00:37:44.374252
51759,621,0,15102,300,4280,True,51.62,2319,231.6482583573639,1,0,0,0,1,130,175,5,-130,-175,-5,1,0,0,0,1,130,175,5,-130,-175,-5,1,0,0,0,1,130,175,5,-130,-175,-5,1,0,0,0,1,130,175,5,-130,-175,-5,1,0,0,0,1,73,129,8,-73,-129,-8,1,0,0,0,1,45,64,9,-45,-64,-9,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,17.02857142857141,85,19.799999999999983,111,-0.8285714285714286,4,3.386669874191284,False,2025-11-30T00:37:47.762021
84545,155,0,10954,300,8785,True,18.286666666666665,683,79.24845627658765,1,19,50,57,1,19,55,61,0,-5,-4,1,19,50,57,1,19,55,61,0,-5,-4,1,19,50,57,1,19,55,61,0,-5,-4,1,19,50,57,1,19,55,61,0,-5,-4,1,19,50,57,1,19,55,61,0,-5,-4,1,16,62,94,1,16,67,94,0,-5,0,8.982146526069662e-17,0,-0.4285714285714275,3,1.7142857142857146,12,5.285714285714288,37,0.0,0,-4.790478147237153e-16,0,0.571428571428571,4,113.28525185585022,False,2025-11-30T00:39:41.048314
4682,58,0,9254,300,6064,True,47.86666666666667,2208,205.0780881084623,1,54,177,127,1,54,167,127,0,10,0,1,54,177,127,1,54,167,127,0,10,0,1,54,177,127,1,54,167,127,0,10,0,1,54,177,127,1,54,167,127,0,10,0,1,66,185,189,1,65,171,189,1,14,0,1,48,145,161,1,44,132,161,4,13,0,8.982146526069662e-17,0,0.1714285714285752,18,-3.885714285714268,40,10.17142857142858,62,0.6571428571428569,4,0.7714285714285717,4,0.0,0,3.19268798828125,False,2025-11-30T00:39:44.242489
6741,460,0,15896,300,10717,True,55.47666666666667,3080,275.60964446517875,1,0,0,0,1,29,57,86,-29,-57,-86,1,0,0,0,1,29,57,86,-29,-57,-86,1,0,0,0,1,29,57,86,-29,-57,-86,1,0,0,0,1,29,57,86,-29,-57,-86,1,0,0,0,1,27,80,140,-27,-80,-140,1,0,0,0,1,21,52,74,-21,-52,-74,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,1.3142857142857116,8,-1.257142857142858,28,-2.9142857142857173,66,48.82641315460205,False,2025-11-30T00:40:33.069890
23136,251,0,14138,300,5007,True,37.46,2208,194.90907726424646,1,17,55,22,1,79,183,67,-62,-128,-45,1,17,55,22,1,79,183,67,-62,-128,-45,1,17,55,22,1,79,183,67,-62,-128,-45,1,17,55,22,1,79,183,67,-62,-128,-45,1,22,70,26,1,80,250,77,-58,-180,-51,1,14,34,55,1,59,197,230,-45,-163,-175,8.982146526069662e-17,0,2.3952390736185764e-15,8,-1.7142857142857117,36,5.057142857142858,33,2.7714285714285656,17,-9.457142857142864,52,-19.085714285714282,130,3.2708542346954346,False,2025-11-30T00:40:36.343033
23137,994,0,16103,300,6635,True,55.31,3150,291.7639352284652,1,0,0,0,1,53,81,48,-53,-81,-48,1,0,0,0,1,53,81,48,-53,-81,-48,1,0,0,0,1,53,81,48,-53,-81,-48,1,0,0,0,1,53,81,48,-53,-81,-48,1,0,0,0,1,53,93,50,-53,-93,-50,1,0,0,0,1,39,37,37,-39,-37,-37,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,2.0,14,5.2571428571428545,56,1.3999999999999944,13,7.86582088470459,False,2025-11-30T00:40:44.209831
